mission_id,timestamp,elapsed_min,mission_phase,RPM,MAP_hPa,m_dot_a_kg_s,m_dot_f_kg_s,m_dot_f_bank1_kg_s,m_dot_f_bank2_kg_s,Q_fuel_L_s,AFR_actual,phi_equivalence_ratio,EGT_avg_C,EGT_cyl1_C,EGT_cyl2_C,EGT_cyl3_C,EGT_cyl4_C,Delta_EGT_cross_C,CHT_C,Delta_CHT_ambient_C,Oil_Temp_C,Oil_Pressure_bar,Oil_Viscosity_Pa_s,Ratio_Lube,H_lube,Vib_f0_Hz,Vib_fcam_Hz,Vib_ffire_Hz,Vib_fgear_Hz,Vib_Amp_Total_g,Vib_Amp_f0_g,Vib_Amp_fcam_g,Vib_Amp_ffire_g,Health_Index,injected_fault_type,Rate_of_Rise_CHT_C_per_min,RPM_instability_std
5,2026-01-06 12:07:00,727,Cruise_Loiter,5194.2,782.74,0.04197,0.00318,0.00159,0.00159,0.00429,13.2,1.114,740.7,743.1,743.4,736.4,739.7,7.0,82.99,94.18,72.25,2.849,0.044676,6378192.56,6378192.56,86.57,43.29,173.14,3722.51,1.302,1.078,0.127,0.645,0.99956,lubrication_issues,2.46,34.6
5,2026-01-06 12:08:00,728,Cruise_Loiter,5191.9,782.74,0.04193,0.003176,0.001588,0.001588,0.00428,13.2,1.114,740.7,741.2,740.1,742.9,738.5,4.5,80.56,92.01,72.14,2.858,0.04488,6368155.45,6368155.45,86.53,43.27,173.06,3720.83,1.582,1.387,0.127,0.69,0.99956,lubrication_issues,-2.43,37.62
5,2026-01-06 12:09:00,729,Cruise_Loiter,5170.2,782.74,0.04192,0.003176,0.001588,0.001588,0.00428,13.2,1.114,740.7,729.2,738.1,750.6,744.9,21.4,79.82,92.17,71.99,2.863,0.045177,6337373.7,6337373.7,86.17,43.08,172.34,3705.29,1.177,0.919,0.155,0.652,0.99955,lubrication_issues,-0.74,32.49
5,2026-01-06 12:10:00,730,Cruise_Loiter,5234.3,782.74,0.04237,0.003209,0.001605,0.001605,0.00433,13.2,1.114,740.7,738.7,741.4,737.1,745.5,8.4,80.53,92.17,71.89,2.898,0.045364,6387436.89,6387436.89,87.24,43.62,174.48,3751.23,1.345,1.103,0.141,0.695,0.99955,lubrication_issues,0.71,23.62
5,2026-01-06 12:11:00,731,Cruise_Loiter,5221.1,782.74,0.04214,0.003193,0.001596,0.001596,0.00431,13.2,1.114,740.7,735.5,744.9,742.8,739.5,9.4,82.28,93.1,71.89,2.892,0.045365,6375694.18,6375694.18,87.02,43.51,174.04,3741.81,1.279,1.016,0.118,0.703,0.99955,lubrication_issues,1.75,25.4
5,2026-01-06 12:12:00,732,Cruise_Loiter,5167.5,782.74,0.04164,0.003155,0.001577,0.001577,0.00426,13.2,1.114,740.7,743.9,739.5,738.9,740.5,5.0,80.66,91.27,71.84,2.875,0.04547,6323870.34,6323870.34,86.12,43.06,172.25,3703.36,1.383,1.157,0.119,0.684,0.99955,lubrication_issues,-1.62,29.94
5,2026-01-06 12:13:00,733,Cruise_Loiter,5144.7,782.74,0.04147,0.003142,0.001571,0.001571,0.00424,13.2,1.114,740.7,738.6,744.5,744.0,735.7,8.8,81.41,91.81,71.82,2.868,0.045501,6302359.62,6302359.62,85.74,42.87,171.49,3687.02,1.405,1.187,0.126,0.673,0.99955,lubrication_issues,0.75,38.24
5,2026-01-06 12:14:00,734,Cruise_Loiter,5161.6,782.74,0.04168,0.003157,0.001579,0.001579,0.00426,13.2,1.114,740.7,741.2,741.0,742.1,738.5,3.6,84.02,95.14,71.88,2.869,0.045385,6321820.73,6321820.73,86.03,43.01,172.05,3699.13,1.488,1.276,0.139,0.699,0.99955,lubrication_issues,2.61,39.4
5,2026-01-06 12:15:00,735,Cruise_Loiter,5191.2,782.74,0.04188,0.003173,0.001586,0.001586,0.00428,13.2,1.114,740.7,735.2,744.6,740.8,742.1,9.4,84.38,95.65,71.94,2.875,0.04526,6353011.12,6353011.12,86.52,43.26,173.04,3720.39,1.605,1.396,0.139,0.722,0.99955,lubrication_issues,0.36,29.65
5,2026-01-06 12:16:00,736,Cruise_Loiter,5236.7,782.74,0.04216,0.003194,0.001597,0.001597,0.00431,13.2,1.114,740.7,750.6,744.9,740.5,726.8,23.9,86.14,96.78,72.09,2.881,0.044982,6404173.35,6404173.35,87.28,43.64,174.56,3752.94,1.398,1.199,0.142,0.636,0.99955,lubrication_issues,1.76,35.64
5,2026-01-06 12:17:00,737,Cruise_Loiter,5173.3,782.74,0.04166,0.003156,0.001578,0.001578,0.00426,13.2,1.114,740.7,735.3,735.0,747.7,744.8,12.7,84.11,95.11,72.14,2.851,0.044888,6351248.04,6351248.04,86.22,43.11,172.44,3707.5,1.303,1.078,0.124,0.659,0.99955,lubrication_issues,-2.03,35.21
5,2026-01-06 12:18:00,738,Cruise_Loiter,5172.6,782.74,0.04165,0.003155,0.001578,0.001578,0.00426,13.2,1.114,740.7,732.9,742.1,739.3,748.4,15.5,83.38,93.99,72.17,2.848,0.04483,6352897.0,6352897.0,86.21,43.1,172.42,3707.02,1.397,1.163,0.136,0.702,0.99954,lubrication_issues,-0.73,29.7
5,2026-01-06 12:19:00,739,Cruise_Loiter,5217.3,782.74,0.04196,0.003179,0.001589,0.001589,0.00429,13.2,1.114,740.7,732.6,738.9,745.0,746.3,13.7,79.59,89.71,72.07,2.875,0.045016,6385558.68,6385558.68,86.95,43.48,173.91,3739.05,1.568,1.369,0.147,0.682,0.99954,lubrication_issues,-3.79,28.16
5,2026-01-06 12:20:00,740,Cruise_Loiter,5213.3,782.74,0.04204,0.003185,0.001592,0.001592,0.0043,13.2,1.114,740.7,740.1,741.1,740.6,741.0,1.0,83.46,93.82,72.11,2.869,0.04493,6385355.2,6385355.2,86.89,43.44,173.78,3736.2,1.476,1.279,0.141,0.652,0.99954,lubrication_issues,3.87,28.51
5,2026-01-06 12:21:00,741,Cruise_Loiter,5174.1,782.74,0.04164,0.003154,0.001577,0.001577,0.00426,13.2,1.114,740.7,737.1,746.0,736.5,743.2,9.5,85.13,95.46,72.22,2.844,0.044729,6358194.62,6358194.62,86.24,43.12,172.47,3708.12,1.189,0.918,0.142,0.68,0.99954,lubrication_issues,1.67,23.04
5,2026-01-06 12:22:00,742,Cruise_Loiter,5167.2,782.74,0.0417,0.003159,0.001579,0.001579,0.00426,13.2,1.114,740.7,737.3,749.0,728.3,748.2,20.7,83.87,95.43,72.23,2.84,0.044702,6353083.7,6353083.7,86.12,43.06,172.24,3703.18,1.39,1.162,0.13,0.697,0.99954,lubrication_issues,-1.26,24.28
5,2026-01-06 12:23:00,743,Cruise_Loiter,5180.1,782.74,0.0418,0.003167,0.001583,0.001583,0.00427,13.2,1.114,740.7,732.9,745.6,745.9,738.4,13.1,85.25,96.61,72.3,2.839,0.044569,6369788.9,6369788.9,86.33,43.17,172.67,3712.4,1.19,0.934,0.127,0.663,0.99954,lubrication_issues,1.38,23.23
5,2026-01-06 12:24:00,744,Cruise_Loiter,5215.4,782.74,0.04201,0.003182,0.001591,0.001591,0.00429,13.2,1.114,740.7,729.3,734.8,745.6,753.0,23.7,83.39,94.34,72.31,2.852,0.044552,6401991.29,6401991.29,86.92,43.46,173.85,3737.74,1.32,1.116,0.147,0.627,0.99954,lubrication_issues,-1.86,22.69
5,2026-01-06 12:25:00,745,Cruise_Loiter,5217.7,782.74,0.04211,0.00319,0.001595,0.001595,0.0043,13.2,1.114,740.7,743.1,739.5,744.4,735.8,8.6,82.4,93.72,72.27,2.857,0.044627,6401087.53,6401087.53,86.96,43.48,173.92,3739.37,1.244,0.951,0.143,0.716,0.99954,lubrication_issues,-0.99,23.87
5,2026-01-06 12:26:00,746,Cruise_Loiter,5217.9,782.74,0.04196,0.003179,0.001589,0.001589,0.00429,13.2,1.114,740.7,737.2,744.5,741.6,739.5,7.3,81.7,91.57,72.25,2.858,0.044662,6399892.57,6399892.57,86.97,43.48,173.93,3739.52,1.551,1.348,0.134,0.689,0.99954,lubrication_issues,-0.7,24.2
5,2026-01-06 12:27:00,747,Cruise_Loiter,5238.9,782.74,0.04236,0.003209,0.001605,0.001605,0.00433,13.2,1.114,740.7,738.3,725.9,741.1,757.5,31.6,81.12,92.76,72.16,2.875,0.044839,6411702.84,6411702.84,87.31,43.66,174.63,3754.54,1.326,1.09,0.12,0.679,0.99953,lubrication_issues,-0.58,21.21
5,2026-01-06 12:28:00,748,Cruise_Loiter,5197.6,782.74,0.04184,0.003169,0.001585,0.001585,0.00428,13.2,1.114,740.7,742.2,735.4,743.6,741.4,8.2,83.28,93.27,72.2,2.855,0.044756,6378144.96,6378144.96,86.63,43.31,173.25,3724.98,1.273,1.001,0.13,0.722,0.99953,lubrication_issues,2.16,14.65
5,2026-01-06 12:29:00,749,Cruise_Loiter,5185.7,782.74,0.04185,0.00317,0.001585,0.001585,0.00428,13.2,1.114,740.7,737.6,752.2,732.6,740.4,19.6,83.13,94.39,72.2,2.85,0.044762,6367228.41,6367228.41,86.43,43.21,172.86,3716.41,1.266,1.023,0.138,0.672,0.99953,lubrication_issues,-0.15,20.55
5,2026-01-06 12:30:00,750,Cruise_Loiter,5211.5,782.74,0.04191,0.003175,0.001588,0.001588,0.00429,13.2,1.114,740.7,738.7,742.9,735.3,745.8,10.5,87.7,97.76,72.4,2.843,0.044378,6405319.68,6405319.68,86.86,43.43,173.72,3734.91,1.267,1.028,0.135,0.671,0.99953,lubrication_issues,4.57,20.27
5,2026-01-06 12:31:00,751,Cruise_Loiter,5210.3,782.74,0.04195,0.003178,0.001589,0.001589,0.00429,13.2,1.114,740.7,742.2,738.4,750.0,732.1,17.9,85.79,97.01,72.48,2.835,0.044222,6410483.95,6410483.95,86.84,43.42,173.68,3734.07,1.303,1.079,0.142,0.64,0.99953,lubrication_issues,-1.91,19.84
5,2026-01-06 12:32:00,752,Cruise_Loiter,5208.4,782.74,0.04179,0.003166,0.001583,0.001583,0.00428,13.2,1.114,740.7,743.3,739.8,734.5,745.1,10.6,84.56,94.27,72.56,2.827,0.044077,6414536.9,6414536.9,86.81,43.4,173.61,3732.66,1.483,1.276,0.132,0.686,0.99953,lubrication_issues,-1.23,10.99
5,2026-01-06 12:33:00,753,Cruise_Loiter,5169.4,782.74,0.0416,0.003151,0.001576,0.001576,0.00425,13.2,1.114,740.7,750.1,725.0,746.8,740.8,25.1,83.32,93.8,72.56,2.812,0.044071,6380056.56,6380056.56,86.16,43.08,172.31,3704.76,1.258,1.006,0.132,0.685,0.99953,lubrication_issues,-1.24,18.75
5,2026-01-06 12:34:00,754,Cruise_Loiter,5173.4,782.74,0.04165,0.003156,0.001578,0.001578,0.00426,13.2,1.114,740.7,743.3,739.3,739.0,741.1,4.3,83.66,94.13,72.58,2.812,0.044042,6384796.32,6384796.32,86.22,43.11,172.45,3707.62,1.542,1.376,0.132,0.616,0.99953,lubrication_issues,0.34,21.25
5,2026-01-06 12:35:00,755,Cruise_Loiter,5167.3,782.74,0.04182,0.003168,0.001584,0.001584,0.00427,13.2,1.114,740.7,739.2,744.9,739.6,739.0,5.9,81.37,93.65,72.46,2.82,0.044274,6369997.04,6369997.04,86.12,43.06,172.24,3703.21,1.221,0.975,0.137,0.67,0.99953,lubrication_issues,-2.29,21.66
5,2026-01-06 12:36:00,756,Cruise_Loiter,5215.0,782.74,0.04188,0.003172,0.001586,0.001586,0.00429,13.2,1.114,740.7,736.3,737.3,749.6,739.6,13.2,83.89,93.1,72.53,2.833,0.044143,6417841.62,6417841.62,86.92,43.46,173.83,3737.45,1.265,1.042,0.144,0.627,0.99952,lubrication_issues,2.52,23.05
5,2026-01-06 12:37:00,757,Cruise_Loiter,5203.4,782.74,0.04202,0.003184,0.001592,0.001592,0.00429,13.2,1.114,740.7,743.6,737.3,737.1,744.8,7.7,84.0,95.63,72.52,2.829,0.044151,6407114.53,6407114.53,86.72,43.36,173.45,3729.07,1.15,0.905,0.152,0.632,0.99952,lubrication_issues,0.11,21.95
5,2026-01-06 12:38:00,758,Cruise_Loiter,5197.0,782.74,0.04208,0.003188,0.001594,0.001594,0.00429,13.2,1.114,740.7,735.3,741.2,753.0,733.3,19.7,80.03,92.51,72.35,2.842,0.044482,6388327.65,6388327.65,86.62,43.31,173.23,3724.54,1.299,1.034,0.126,0.716,0.99952,lubrication_issues,-3.97,20.23
5,2026-01-06 12:39:00,759,Cruise_Loiter,5229.1,782.74,0.04215,0.003193,0.001597,0.001597,0.00431,13.2,1.114,740.7,743.0,738.4,747.9,733.4,14.4,82.81,93.11,72.35,2.854,0.044474,6417223.5,6417223.5,87.15,43.58,174.3,3747.51,1.534,1.346,0.124,0.675,0.99952,lubrication_issues,2.78,23.1
5,2026-01-06 12:40:00,760,Cruise_Loiter,5186.9,782.74,0.04191,0.003175,0.001587,0.001587,0.00428,13.2,1.114,740.7,744.7,736.8,748.3,732.9,15.4,83.15,94.71,72.33,2.839,0.044514,6378048.44,6378048.44,86.45,43.22,172.9,3717.31,1.577,1.354,0.137,0.739,0.99952,lubrication_issues,0.34,16.33
5,2026-01-06 12:41:00,761,Cruise_Loiter,5207.7,782.74,0.04183,0.003169,0.001585,0.001585,0.00428,13.2,1.114,740.7,751.1,738.4,742.7,730.5,20.6,86.82,96.49,72.5,2.832,0.044189,6409408.44,6409408.44,86.79,43.4,173.59,3732.15,1.411,1.179,0.126,0.707,0.99952,lubrication_issues,3.67,15.67
5,2026-01-06 12:42:00,762,Cruise_Loiter,5176.6,782.74,0.04168,0.003158,0.001579,0.001579,0.00426,13.2,1.114,740.7,758.1,738.1,722.5,744.0,35.6,82.82,93.95,72.47,2.823,0.044247,6379386.98,6379386.98,86.28,43.14,172.55,3709.88,1.336,1.104,0.148,0.674,0.99952,lubrication_issues,-4.0,20.2
5,2026-01-06 12:43:00,763,Cruise_Loiter,5238.2,782.74,0.04218,0.003196,0.001598,0.001598,0.00431,13.2,1.114,740.7,741.6,741.9,739.2,739.9,2.7,85.95,96.41,72.58,2.838,0.044047,6442342.16,6442342.16,87.3,43.65,174.61,3754.03,1.381,1.172,0.13,0.663,0.99952,lubrication_issues,3.13,26.4
5,2026-01-06 12:44:00,764,Cruise_Loiter,5225.2,782.74,0.04211,0.00319,0.001595,0.001595,0.0043,13.2,1.114,740.7,740.1,735.3,743.6,743.7,8.4,82.91,94.14,72.54,2.836,0.044113,6428124.35,6428124.35,87.09,43.54,174.17,3744.75,1.554,1.36,0.134,0.663,0.99951,lubrication_issues,-3.04,25.66
5,2026-01-06 12:45:00,765,Cruise_Loiter,5232.3,782.74,0.04215,0.003193,0.001597,0.001597,0.00431,13.2,1.114,740.7,745.7,736.2,738.8,742.0,9.5,86.07,96.65,72.64,2.829,0.043921,6442124.07,6442124.07,87.2,43.6,174.41,3749.79,1.365,1.105,0.136,0.733,0.99951,lubrication_issues,3.16,24.82
5,2026-01-06 12:46:00,766,Cruise_Loiter,5190.4,782.74,0.04181,0.003167,0.001584,0.001584,0.00427,13.2,1.114,740.7,737.8,744.4,740.7,739.9,6.7,83.49,94.61,72.63,2.814,0.04395,6403653.52,6403653.52,86.51,43.25,173.01,3719.79,1.405,1.178,0.136,0.699,0.99951,lubrication_issues,-2.58,27.35
5,2026-01-06 12:47:00,767,Cruise_Loiter,5225.5,782.74,0.04217,0.003194,0.001597,0.001597,0.00431,13.2,1.114,740.7,743.4,728.1,734.4,756.7,28.6,81.56,92.83,72.54,2.836,0.044118,6428141.96,6428141.96,87.09,43.55,174.18,3744.91,1.298,1.082,0.135,0.636,0.99951,lubrication_issues,-1.93,18.64
5,2026-01-06 12:48:00,768,Cruise_Loiter,5161.9,782.74,0.04176,0.003164,0.001582,0.001582,0.00426,13.2,1.114,740.7,743.2,742.9,736.6,740.1,6.6,81.3,93.1,72.43,2.82,0.044324,6363186.6,6363186.6,86.03,43.02,172.06,3699.33,1.281,1.033,0.142,0.688,0.99951,lubrication_issues,-0.26,30.1
5,2026-01-06 12:49:00,769,Cruise_Loiter,5180.6,782.74,0.04187,0.003172,0.001586,0.001586,0.00428,13.2,1.114,740.7,742.5,741.3,736.2,742.6,6.4,82.77,94.21,72.39,2.831,0.044395,6377139.62,6377139.62,86.34,43.17,172.69,3712.78,1.471,1.238,0.135,0.735,0.99951,lubrication_issues,1.47,29.98
5,2026-01-06 12:50:00,770,Cruise_Loiter,5165.8,782.74,0.04173,0.003161,0.001581,0.001581,0.00426,13.2,1.114,740.7,742.9,738.8,743.9,737.1,6.8,82.77,94.26,72.36,2.828,0.044463,6361213.38,6361213.38,86.1,43.05,172.19,3702.16,1.487,1.316,0.133,0.621,0.99951,lubrication_issues,0.0,25.45
5,2026-01-06 12:51:00,771,Cruise_Loiter,5227.6,782.74,0.04202,0.003183,0.001592,0.001592,0.0043,13.2,1.114,740.7,741.8,738.2,739.3,743.4,5.2,82.62,92.4,72.37,2.852,0.04444,6417263.66,6417263.66,87.13,43.56,174.25,3746.47,1.308,1.039,0.129,0.718,0.99951,lubrication_issues,-0.15,32.06
5,2026-01-06 12:52:00,772,Cruise_Loiter,5186.6,782.74,0.0418,0.003166,0.001583,0.001583,0.00427,13.2,1.114,740.7,740.5,744.4,736.1,741.7,8.3,83.51,94.15,72.39,2.834,0.044405,6382080.45,6382080.45,86.44,43.22,172.89,3717.1,1.571,1.411,0.129,0.614,0.99951,lubrication_issues,0.89,26.16
5,2026-01-06 12:53:00,773,Cruise_Loiter,5219.8,782.74,0.04205,0.003186,0.001593,0.001593,0.0043,13.2,1.114,740.7,748.7,738.3,741.6,734.2,14.5,85.67,96.4,72.48,2.839,0.044228,6418686.02,6418686.02,87.0,43.5,173.99,3740.85,1.326,1.052,0.118,0.74,0.9995,lubrication_issues,2.16,26.47
5,2026-01-06 12:54:00,774,Cruise_Loiter,5219.4,782.74,0.04194,0.003177,0.001589,0.001589,0.00429,13.2,1.114,740.7,737.4,739.6,743.4,742.4,6.0,86.57,96.75,72.62,2.827,0.043971,6428619.92,6428619.92,86.99,43.49,173.98,3740.54,1.514,1.33,0.126,0.656,0.9995,lubrication_issues,0.9,26.48
5,2026-01-06 12:55:00,775,Cruise_Loiter,5196.6,782.74,0.04171,0.00316,0.00158,0.00158,0.00427,13.2,1.114,740.7,748.0,749.6,733.3,731.8,17.8,84.93,94.92,72.69,2.811,0.043833,6413883.7,6413883.7,86.61,43.3,173.22,3724.23,1.58,1.386,0.138,0.686,0.9995,lubrication_issues,-1.64,17.47
5,2026-01-06 12:56:00,776,Cruise_Loiter,5149.8,782.74,0.04154,0.003147,0.001574,0.001574,0.00424,13.2,1.114,740.7,736.7,736.1,750.0,740.0,13.9,78.79,90.19,72.49,2.81,0.044207,6357129.08,6357129.08,85.83,42.92,171.66,3690.72,1.495,1.298,0.126,0.66,0.9995,lubrication_issues,-6.14,28.83
5,2026-01-06 12:57:00,777,Cruise_Loiter,5154.9,782.74,0.04169,0.003158,0.001579,0.001579,0.00426,13.2,1.114,740.7,737.4,744.6,737.5,743.2,7.2,80.1,91.29,72.36,2.824,0.044457,6351754.91,6351754.91,85.92,42.96,171.83,3694.35,1.44,1.223,0.132,0.683,0.9995,lubrication_issues,1.31,34.01
5,2026-01-06 12:58:00,778,Cruise_Loiter,5166.7,782.74,0.0418,0.003167,0.001583,0.001583,0.00427,13.2,1.114,740.7,738.0,745.5,739.6,739.7,7.5,78.54,90.09,72.17,2.845,0.044822,6347955.02,6347955.02,86.11,43.06,172.22,3702.8,1.483,1.26,0.133,0.707,0.9995,lubrication_issues,-1.56,29.64
5,2026-01-06 12:59:00,779,Cruise_Loiter,5182.4,782.74,0.04183,0.003169,0.001585,0.001585,0.00428,13.2,1.114,740.7,736.2,744.2,740.9,741.4,8.0,78.69,89.18,72.03,2.864,0.045095,6351422.0,6351422.0,86.37,43.19,172.75,3714.05,1.24,0.984,0.134,0.677,0.9995,lubrication_issues,0.15,19.42
5,2026-01-06 13:00:00,780,Cruise_Loiter,5185.1,782.74,0.04189,0.003173,0.001587,0.001587,0.00428,13.2,1.114,740.7,736.7,749.8,740.6,735.7,14.1,82.24,93.03,72.02,2.866,0.045115,6353060.4,6353060.4,86.42,43.21,172.84,3715.97,1.42,1.188,0.146,0.717,0.9995,lubrication_issues,3.55,15.84
5,2026-01-06 13:01:00,781,Cruise_Loiter,5194.2,782.74,0.04199,0.003181,0.001591,0.001591,0.00429,13.2,1.114,740.7,746.5,742.9,730.9,742.5,15.6,81.81,93.48,71.97,2.875,0.045215,6357394.92,6357394.92,86.57,43.29,173.14,3722.54,1.465,1.248,0.138,0.687,0.9995,lubrication_issues,-0.43,15.69
5,2026-01-06 13:02:00,782,Cruise_Loiter,5217.4,782.74,0.04216,0.003194,0.001597,0.001597,0.00431,13.2,1.114,740.7,741.8,738.8,727.6,754.6,27.0,82.56,94.04,71.95,2.885,0.045244,6376920.54,6376920.54,86.96,43.48,173.91,3739.13,1.255,0.959,0.123,0.733,0.99949,lubrication_issues,0.75,18.64
5,2026-01-06 13:03:00,783,Cruise_Loiter,5231.4,782.74,0.04215,0.003193,0.001597,0.001597,0.00431,13.2,1.114,740.7,741.8,740.6,743.1,737.2,6.0,82.66,93.22,71.97,2.889,0.045211,6390738.0,6390738.0,87.19,43.6,174.38,3749.2,1.276,1.038,0.128,0.664,0.99949,lubrication_issues,0.1,21.4
5,2026-01-06 13:04:00,784,Cruise_Loiter,5218.7,782.74,0.04205,0.003185,0.001593,0.001593,0.0043,13.2,1.114,740.7,742.7,740.8,738.8,740.5,3.9,86.39,96.98,72.12,2.87,0.044916,6390749.62,6390749.62,86.98,43.49,173.96,3740.1,1.545,1.341,0.117,0.709,0.99949,lubrication_issues,3.73,19.08
5,2026-01-06 13:05:00,785,Cruise_Loiter,5187.9,782.74,0.04177,0.003164,0.001582,0.001582,0.00427,13.2,1.114,740.7,742.9,737.0,736.0,746.8,10.8,83.92,94.9,72.16,2.855,0.044839,6366195.72,6366195.72,86.46,43.23,172.93,3717.99,1.583,1.359,0.137,0.744,0.99949,lubrication_issues,-2.47,18.21
5,2026-01-06 13:06:00,786,Cruise_Loiter,5209.5,782.74,0.04208,0.003188,0.001594,0.001594,0.0043,13.2,1.114,740.7,739.9,739.9,741.5,741.4,1.7,82.26,93.9,72.12,2.867,0.044924,6382233.47,6382233.47,86.83,43.41,173.65,3733.51,1.473,1.238,0.154,0.716,0.99949,lubrication_issues,-1.66,16.07
5,2026-01-06 13:07:00,787,Cruise_Loiter,5193.6,782.74,0.04182,0.003168,0.001584,0.001584,0.00428,13.2,1.114,740.7,740.6,738.3,744.0,739.8,5.7,80.89,91.2,72.07,2.865,0.045023,6364194.59,6364194.59,86.56,43.28,173.12,3722.08,1.214,0.924,0.136,0.714,0.99949,lubrication_issues,-1.37,17.86
5,2026-01-06 13:08:00,788,Cruise_Loiter,5228.8,782.74,0.04217,0.003195,0.001597,0.001597,0.00431,13.2,1.114,740.7,746.1,742.2,737.7,736.7,9.4,80.79,91.42,72.0,2.885,0.045142,6391035.76,6391035.76,87.15,43.57,174.29,3747.32,1.217,0.937,0.107,0.722,0.99949,lubrication_issues,-0.1,17.03
5,2026-01-06 13:09:00,789,Cruise_Loiter,5154.9,782.74,0.04162,0.003153,0.001577,0.001577,0.00425,13.2,1.114,740.7,737.7,744.3,737.3,743.4,6.9,81.09,92.08,71.95,2.86,0.045252,6320895.4,6320895.4,85.91,42.96,171.83,3694.34,1.635,1.455,0.146,0.667,0.99949,lubrication_issues,0.3,27.45
5,2026-01-06 13:10:00,790,Cruise_Loiter,5210.4,782.74,0.04209,0.003189,0.001594,0.001594,0.0043,13.2,1.114,740.7,735.8,740.0,746.6,740.4,10.8,81.85,93.08,71.92,2.886,0.045315,6367971.48,6367971.48,86.84,43.42,173.68,3734.1,1.344,1.091,0.145,0.714,0.99949,lubrication_issues,0.76,27.84
5,2026-01-06 13:11:00,791,Cruise_Loiter,5221.0,782.74,0.04223,0.003199,0.0016,0.0016,0.00431,13.2,1.114,740.7,739.9,735.6,735.4,751.8,16.4,81.98,93.75,71.87,2.894,0.045397,6374346.55,6374346.55,87.02,43.51,174.03,3741.72,1.218,0.979,0.126,0.639,0.99948,lubrication_issues,0.13,29.32
5,2026-01-06 13:12:00,792,Cruise_Loiter,5243.0,782.74,0.04226,0.003201,0.001601,0.001601,0.00432,13.2,1.114,740.7,742.0,736.5,738.9,745.2,8.7,79.32,89.89,71.77,2.912,0.045595,6386503.04,6386503.04,87.38,43.69,174.77,3757.47,1.205,0.958,0.132,0.649,0.99948,lubrication_issues,-2.66,33.86
5,2026-01-06 13:13:00,793,Cruise_Loiter,5178.1,782.74,0.04173,0.003162,0.001581,0.001581,0.00427,13.2,1.114,740.7,735.0,741.2,742.8,743.7,8.8,81.25,91.36,71.77,2.886,0.045612,6328006.66,6328006.66,86.3,43.15,172.6,3710.99,1.578,1.401,0.143,0.659,0.99948,lubrication_issues,1.93,35.0
5,2026-01-06 13:14:00,794,Cruise_Loiter,5203.5,782.74,0.04201,0.003183,0.001591,0.001591,0.00429,13.2,1.114,740.7,741.9,731.7,737.0,752.1,20.4,81.32,92.38,71.73,2.9,0.04568,6348095.16,6348095.16,86.73,43.36,173.45,3729.19,1.569,1.364,0.128,0.697,0.99948,lubrication_issues,0.07,23.78
5,2026-01-06 13:15:00,795,Cruise_Loiter,5234.5,782.74,0.04224,0.0032,0.0016,0.0016,0.00432,13.2,1.114,740.7,739.3,732.3,745.5,745.7,13.3,81.75,92.61,71.72,2.913,0.045701,6374954.19,6374954.19,87.24,43.62,174.48,3751.38,1.315,1.104,0.131,0.638,0.99948,lubrication_issues,0.43,25.93
5,2026-01-06 13:16:00,796,Cruise_Loiter,5197.6,782.74,0.04197,0.003179,0.00159,0.00159,0.00429,13.2,1.114,740.7,736.4,746.7,742.7,737.0,10.3,83.83,95.0,71.78,2.893,0.045587,6346343.76,6346343.76,86.63,43.31,173.25,3724.97,1.489,1.317,0.142,0.624,0.99948,lubrication_issues,2.08,26.9
5,2026-01-06 13:17:00,797,Cruise_Loiter,5233.8,782.74,0.0422,0.003197,0.001599,0.001599,0.00431,13.2,1.114,740.7,741.0,741.7,747.3,732.7,14.6,83.17,94.24,71.81,2.905,0.045524,6381000.85,6381000.85,87.23,43.62,174.46,3750.9,1.563,1.342,0.139,0.723,0.99948,lubrication_issues,-0.66,24.39
5,2026-01-06 13:18:00,798,Cruise_Loiter,5157.9,782.74,0.04151,0.003145,0.001572,0.001572,0.00425,13.2,1.114,740.7,740.2,742.7,751.0,728.8,22.2,81.52,91.8,71.8,2.875,0.045537,6312756.88,6312756.88,85.96,42.98,171.93,3696.47,1.318,1.102,0.134,0.662,0.99948,lubrication_issues,-1.65,31.52
5,2026-01-06 13:19:00,799,Cruise_Loiter,5196.1,782.74,0.04197,0.003179,0.00159,0.00159,0.00429,13.2,1.114,740.7,747.1,742.9,735.3,737.4,11.9,80.66,91.89,71.74,2.896,0.045668,6341988.48,6341988.48,86.6,43.3,173.2,3723.9,1.454,1.245,0.132,0.672,0.99948,lubrication_issues,-0.86,31.81
5,2026-01-06 13:20:00,800,Cruise_Loiter,5211.6,782.74,0.04194,0.003178,0.001589,0.001589,0.00429,13.2,1.114,740.7,739.3,735.4,743.4,744.7,9.3,84.48,94.35,71.86,2.892,0.045433,6364613.89,6364613.89,86.86,43.43,173.72,3734.99,1.395,1.177,0.137,0.682,0.99947,lubrication_issues,3.82,27.7
5,2026-01-06 13:21:00,801,Cruise_Loiter,5208.2,782.74,0.04184,0.00317,0.001585,0.001585,0.00428,13.2,1.114,740.7,745.7,737.9,737.9,741.3,7.8,85.9,95.8,72.02,2.876,0.045116,6373633.13,6373633.13,86.8,43.4,173.61,3732.53,1.39,1.17,0.153,0.67,0.99947,lubrication_issues,1.42,27.93
